NH587,HT,PMV,MDW,W ,2.5,"1,460",40.4189,116.8333,"Mine drainage ponded at portal, upper Dean mine"
NH588,HT,PMV,SW,W ,6.9,660,40.4278,116.8239,"Stream, below settling pond (ex-leach operation?)"
NH591,HT,PMV,SW,W ,7.0,220,40.4319,116.8183,"stream, below Dean mines, above tailings"
NH592,HT,PMV,SW,W ,7.3,310,40.4114,116.8008,"Maysville Canyon creek, below jct with Dean mine creek and tailings"
NH593,TM,PMV,D,L,na,na,41.0228,117.8700,"Pansey Lee, dump at shaft, average, sulfidic"
NH594,TM,PMV,D,"G, L",na,na,41.0214,117.8692,"Pansey Lee, dump at shaft, typical <2mm "
NH596,TM,PMV,T,L,na,na,41.0203,117.8692,"Yellow mill tails, Pansey Lee"
NH597,TM,EV,D,"G, L",na,na,40.9764,117.9092,"Tenmile mine dump near shaft, silica-FeOx"
NH598,BD,VMS,D,L,na,na,40.5439,117.5725,"Big Mike heap leach, crust on seep"
NH599,BD,VMS,PLW,WD,7.6,>2000,40.5433,117.5606,"pit pond, Big Mike mine"
NH601,BD,VMS,AR,L,na,na,40.5436,117.5616667,"Big Mike pit, altered greenstone"
NH602,BD,VMS,D,"G, L",na,na,40.5422,117.5678,"Big Mike sulfide/oxide dump, upper"
NH603,BD,VMS,D,"G, L",na,na,40.5433,117.5706,"Big Mike leach pad, sulfide and oxide"
NH604,BD,VMS,D,L,na,na,40.5428,117.5697222,Crushed ore on recent heap pad
NH605,BD,VMS,PUW,W,2.7,>2000,40.5433,117.5689,Puddle on low-grade ore stockpile
NH606,BT,Hg,SPW,W,6.6,710,41.3589,118.3056,"Spring, Bottle district"
NH607,BO,HG,T,"G, L",na,na,41.3606,118.3150,Opal-Hg from retort
NH608,BT,HG,SW,W,8.3,700,41.3611,118.3242,"stream, NW of Bottle mining area"
NH609,BO,HG,T,"G, L",na,na,41.3586,118.3181,Opal-Hg from retort
NH611a,BO,na,SS,G,na,na,41.3597,118.3106,Stream sediment east of many mercury mines
NH611b,BO,HG,T,G,na,na,41.3583,118.3169,Opal-Hg from retort(calcine)
NH613,NT,HG,D,G,na,na,41.7828,117.6444,Mercury ore at retort
NH614,NT,EV,SW,W,8.7,340,41.7828,117.6453,Canyon Creek west of Buckskin Mtn and west of Hg retort
NH615,NT,na,SS,G,na,na,41.7828,117.6444,Stream sediment west of Buckskin Hg retort
NH616,NT,EV,MDW,W,3.0,610,41.7922,117.5403,"Mine drainage at portal, Buckskin mine; recently reclaimed"
NH618,NT,EV,T,"G, L",na,na,41.7922,117.5400,"Sulfide floatation tails, Buckskin mine"
NH619,NT,EV,D,"G, L",na,na,41.7931,117.5403,"Sulfidic dump, at Buckskin mill, average sample "
NH621,NT,HG,D,"G, L",na,na,41.7911,117.5508,"Mercury-opalite dump, Paradise mine"
NH623,NT,EV,MDW,W,2.9,"1,510",41.8367,117.5742,"Acidic drainage from National mine adit, sample at base of dumps"
NH624,NT,EV,SW,W,7.3,310,41.8367,117.5739,"Stream west of National mine, flows over part of National dump"
NH628,NT,EV,SW,W,3.9,830,41.8394,117.5744,"Stream north of National mine and mill tailings, deposits red FeOx on bed"
NH629,NT,EV,MDW,W,3.1,"1,430",41.8361,117.5739,"Mine drainage at collapsed portal, National mine"
NH630,NT,EV,D,"G, L",na,na,41.8364,117.5742,"Sulfide-oxide dump, materials from National mine tunnel"
NH631,NT,EV,T,"G, L",na,na,41.8381,117.5736,"Sulfide tailings,medium gray, from upper impoundment, National mill"
NH632,NT,EV,SW,W,7.1,390,41.8172,117.6317,"Spring-fed creek, SW of Birthday mine and mill"
NH633,NT,EV,T,G,na,na,41.8256,117.5900,"Birthday mill tails, green"
NH634,GR,SKN,PUW,W,8.3,890,40.8047,117.4939,Ponded water in fairly recent cut into skarn copper zone
NH635,GR,SKN,D,"G, L",na,na,40.8047,117.4936,Adelaide skarn waste dump
NH636,GR,PMV,D,"G, L",na,na,40.8086,117.5289,"Adelaide Crown upper pit, avg for oxide ore"
NH637,GR,PMV,D,G,na,na,40.8075,117.5233,"Adelaide Crown heap, crushed oxide ore"
NH638,GR,PMV,PUW,W,8.2,310,40.8072,117.5225,"Ponded water on waste dump bench, Adelaide Crown",,
NH639,GR,na,G,G,na,na,40.8053,117.4981, Adelaide smelter (skarn ores?),,
NH640,GR,SKN,SW,W,8.5,650,40.8033,117.4936,Gold Run creek east of all mines,,
NH641,GR,SKN,D,"G, L",na,na,40.8036,117.4961,"Adelaide skarn deposit, shaft dump",,
NH642,SM,PMV,D,"G, L",na,na,40.9386,116.0364,"Swales Mountain, dump, rich in jarosite/limonite",,
NH644,LM,PMV,MT,W,8.1,350,41.1300,116.0072,"Trib. To Coon Creek (Rip Van Winkle mine area), below tailings impound",,
NH645,LM,PMV,MT,W,8.4,370,41.1286,116.0067,"Coon Creek main stem, west of four tailings impoundments",,
NH646,LM,PMV,T,L,na,na,41.1269,116.0055556,"Rip Van Winkle tails, largest impoundment, gray",,
NH647,LM,PMV,MT,W,8.0,280,41.1250,116.0028,Coon Creek flowing across first tailings impoundment,,
NH648,LM,PMV,D,"G, L",na,na,41.1228,116.0006,"Sulfide dump in chert-shale, Rip Van Winkle portal (mill level)",,
NH649,LM,PMV,T,"G, L",na,na,41.1239,116.0028,"Darkk gray tails, sulfidic, at RVW mill",,
NH650,LM,PMV,MT,W,1.8,">2,000",41.1250,116.0025,"Seep from tailings, creates red FeOx when mixing with Coon Creek",,
NH652,TU,EV,D,"G, L",na,na,41.3167,116.2306,"Tuscarora, NW, Sulfide-oxide dump",,
NH653,TU,EV,D,"G, L",na,na,41.3211,116.2328,"Gray sulfidic dump, propylitic alt. Andesite?",,
NH654,TU,EV,D,"G, L",na,na,41.3214,116.2322,"Ocher sulfide-oxide dump, partly oxidized, in andesite?",,
NH657,TU,EV,D,"G, L",na,na,41.3194,116.2214,"Large dump, recent dozing, ocher, py-ser alt andesite",,
NH658A,TU,EV,D,G,na,na,41.3092,116.2194,"Dexter mine, qtz-oxide ore on leach pad"
NH658B,LM,PMV,MT,W,1.8,">2,000",41.1250,116.0025,"Repeat sample (not split), seep from tailings, RVW"
NH659,TU,EV,SW,W,8.6,270,41.3078,116.2172,"Stream,  SE of Tuscarora and pit lake"
NH670,RR,PMV,T,G,na,na,40.5250,115.9981,Tan mill tails
NH671,RR,PMV,D,G,na,na,40.5189,116.0078,"Mendota mine dump, red gossan material"
NH672,RR,PMV,AR,G,na,na,40.5161,116.0106,Porous red gossan
NH673,RR,PMV,AR,G,na,na,40.5161,116.0106,Soft earthy limonite part of gossan
NH675,RR,PMV,AR,G,na,na,40.5183,116.0194,"Veins in porphyry, CuOx"
NH678,RR,SKN,D,G,na,na,40.5169,116.0142,"Delmar mine dump, skarn copper"
NH680,RR,SKN,D,G,na,na,40.5169,116.0103,"Crushed stockpile, pink rock"
NH682,BU,na,SW,W,8.0,320,40.5578,116.0308,Ferdelford Creek in brown siltite and chert
NH683,MD,FE,AR,G,na,na,40.3661,116.2628,"Modarelli iron mine, hematite in pit"
NH684,MD,FE,H,"G, L",na,na,40.3658,116.2628,"Modarelli iron mine, cutting red hematite ore"
NH685,MD,FE,D,G,na,na,40.3661,116.2608,"Modarelli ore bin, hematite"
NH686,MD,FE,SW,W,8.2,220,40.3644,116.2597,Creek K353east of Modarelli mine
NH687,SF,FE,D,G,na,na,40.5811,116.2658,"Barth iron stockpile, random picks"
NH688,SF,FE,D,G,na,na,40.5817,116.2656,"Barth iron stockpile, ground, darker gray",
NH689,SF,EV,D,G,na,na,40.5672,116.2519,"Dark dump material, high Mn-barite",
NH690,SF,EV,D,G,na,na,40.5667,116.2561,"Onandoga dump, lower, dark MnOx",
NH691,SF,EV,D,"G, L",na,na,40.5667,116.2561,"Onandoga dump, lower, dark MnOx, avg <2mm sieved",
NH692,SF,EV,H,L,na,na,40.5667,116.2558333,"Onandaga mine, cuttings green alt andesite",
NH693,SF,EV,SW,W,8.8,750,40.5661,116.2572,stream in Safford district,
NH700,TM,PMV,D,L,na,na,41.0166,117.9888,"Pansey Lee dump at headframe (burned), very high sulfide",
NH701,TM,PMV,T,L,na,na,40.9842,117.8681,"Fluvial tailings from Pansey Lee mill, tan and ocher",
NH702,TM,PMV,PUW,L,na,na,40.9838,117.8682,"Puddle on fluvial tails, pH 6.9",
NH703,TM,PMV,T,L,na,na,40.9831,117.8683,"Fluvial tailings, Pansey Lee, 10 cm ore clasts on top",
NH704,TM,PMV,T,L,na,na,40.9686,117.8686,"Fluvial tailings, Pansey Lee, same ocher color",
NH705,MJ,PMV,MDW,W,7.4,802,40.6656,118.4728,"Majuba mine, lower tunnel, ponded water, small adit drainage",
NH706,MJ,PMV,D,L,na,na,40.6650,118.4725,"Majuba mine, lower tunnel dump, rhyloite and phyllite, mixed oxides and sulfides, - 2mm ",
NH707,MJ,PMV,D,L,na,na,40.6694,118.4703,"Majuba mine upper larger dump, white clay and CuOx, - 2mm avg.",
NH708,MJ,PMV,MDW,W,7.6,"1,640",40.6681,118.4711,Seep in fractured silicified rocks below upper portal,
NH709,MJ,PMV,SW,n,8.4,930,40.6575,118.4678,"Stream south of Majuba mine, high flow, no sample",
NH710,MJ,PMV,MDW,W,6.2,650,40.6719,118.4581,"Small prospect tunnel, SE end of Majuba Mtn, drainage used for stock ",
NH711,MJ,PMV,D,L,na,na,40.6650,118.4486,"Shaft dump SE of Majuba Mtn, oxides, black, in phyllite, - 2mm avg sample",
NH712,MJ,PMV,SW,W,7.9,830,40.6683,118.4464,Creek east of Majuba mines,
NH713,MC,SKN,T,L,na,na,40.7686,118.1222,"Tan mill tailings, older Springer Tungsten mill",
NH714,AW,GV,T,L,na,na,41.2947,117.9022,"Daveytown mill tailings, from gold-qtz vein?",
NH715,AW,GV,T,L,na,na,41.2947,117.9028,Daveytown mill tailings 100 feet east of 714,
NH717,AW,EV,ns,n,na,na,41.3014,118.0503,"Jumbo mill site, tailings reclaimed in 1997, no sample",
NH718,BO,HG,PUW,Hg,8.5,350,41.3603,118.3161,"Bottle Hg district, ponded water in dozer cut",
NH719,BO,HG,SPW,"W, Hg",7.9,890,41.3594,118.3056,"Spring, east side Bottle district, developed for stock; any mine input?",
NH720,na,na,SPW,W,8.8,>2000,40.6028,117.6497,Hot spring near Grass Valley road,
NH721,BD,VMS,PLW,W,7.4,>2000,40.5433,117.5600,Pit lake (small!) Big Mike open pit,
NH722,BD,VMS,D,L,na,na,40.5406,117.5644,"Big Mike waste dump, altered greenstone, - 2 mm average",
NH723,BD,VMS,D,L,na,na,40.5400,117.5675,"Big Mike waste dump, like 722, barren greenstone",
NH724,BD,VMS,D,L,na,na,40.5422,117.5667,"Big Mike, low grade oxide-sulfide stockpile, average, - 2mm sample",
NH725,BD,VMS,TPW,W,3.6,>2000,40.5439,117.5686,"Big Mike, old mill tailings, ponded water",
NH726,BD,VMS,T,L,na,na,40.5433,117.5681,"Big Mike, mill tailings from early shaft mining, reddish, granular",
NH727,BD,VMS,D,L,na,na,40.5431,117.5683,Big Mike low grade oxide-sulfide stockpile. - 2 mm.,
NH728,BD,VMS,D,L,na,na,40.5428,117.5711,"Big Mike heap leach stacked rock, - 2mm average sample",
NH729,BD,VMS,MDW,W,3.1,>2000,40.5433,117.5717,"Seep from leach pad, green syrup with green crust minerals",
NH731,BD,VMS,R,L,na,na,40.5442,117.5717,"Alluvium west of leach facility, caliche layers, - 2mm sample",
NH732,ST,PMV,D,L,na,na,40.5442,118.1528,"Sheeba mine dump, some sulfides in limestone, - 2 mm.",
NH733,ST,PMV,MDW,W,8.3,240,40.5436,118.1522,Spring flowing under or through Sheeba mine dump; any from mine adit?,
NH734,ST,PMV,D,n,na,na,40.5425,118.1528,"DeSoto mine dump, newer material?, some sulfides, in limestone, - 2 mm",
NH735,ST,PMV,MDW,W,8.2,440,40.5422,118.1531,"DeSoto mine adit, high flow water, looks ok, makes no ppt.",
NH736,ST,PMV,T,L,na,na,40.5425,118.1450,"Mill, old (1870?) stone foundation, served by tram to west",
NH737,ST,PMV,SW,W,8.2,230,40.5444,118.1414,Star creek east of mines and mill tailings,
NH738,BV,PMV,D,L,na,na,40.4300,118.1458,"Arizona mine dump, dark limestone with low sulfide, - 2 mm",
NH739,BV,PMV,T,L,na,na,40.4289,118.1467,"Arizona mill, stack of tails, dark gray, fine grain size",
NH740,BV,PMV,SW,W,7.6,810,40.4278,118.1453,Creek SE of mine dumps and mill tails,
NH741,AS,HG,MDW,"W, Hg",8.1,>2000,40.1258,118.1625,"Small Hg mine, surface waters cross waste and retort area",
NH742,AS,HG,MDW,"W, Hg",9.2,>2000,40.1197,118.1522,"Ponded water in trench, possibly some from Hg mine workings",
NH743,AS,HG,PUW,"W, Hg",8.2,"1,320",40.1303,118.1672,"Ponded water, surface drainage from waste materials",
NH744,AS,HG,T,L,na,na,40.1289,118.1672, Red retort calcine,
NH745,AS,HG,MDW,"W, Hg",8.2,>2000,40.1344,118.1711," Pershing Hg mine, ponded water in dozer cut, some from mine?",
NH746,AS,HG,T,L,na,na,40.1333,118.1731,"Pershing mine retort calcine, same as on recent leach pad (for Au?).",
NH747,AS,HG,T,"G, L",na,na,40.1650,118.1774,"Red calcine, Nevada Quicksilver mine retort",
NH748,AS,HG,SPW,"W, Hg",8.1,>2000,40.1631,118.1767,"Small spring in bedrock, no Hg mines close to this",
NH749,AS,HG,SW,"W, Hg",8.1,>2000,40.1619,118.1747,"Small creek east of Hg mines, no significant mines in this basin",
NH750,AS,HG,SPW,"W, Hg",7.9,>2000,40.1500,118.1619,"Antelope spring, developed for stock (sample at pipe)",
NH751,MB,FE,D,n,na,na,40.0869,118.1950,"Magnetite waste from large iron mine open pit, Buena Vista district",
NH751w,W,EV,PUW,n,9.2,230,40.2511,118.3361,"Water ponded in innactive open pit, Willard mine",
NH752,W,EV,D,n,na,na,40.2472,118.3444,"Silicified volcanic sediment, on heap pile, Willard mine",
NH753,W,EV,HLW,"W, Hg",7.7,>2000,40.2472,118.3450,"Overflow from innactive heap leach pad, Willard mine",
NH754,TM,EV,D,"G, L",na,na,40.4464,118.7947,"Fairview shaft dump, high FeOx-jarosite, - 2mm average sample",
NH755,TM,EV,SPW,W,7.2,"1,980",40.4467,118.7936,"Seep or spring in tuff bedrock, east of Fairview mine dumps",
NH756,TM,EV,SW,W,8.3,880,40.4536,118.7931,"Surface waters flowing on bedrock, altered tuff, no mines",
NH757,TM,EV,D,L,na,na,40.4644,118.7864,"Kindergarten mine area, deep shaft, dump moderate FeOx, sulfide, - 2mm",
NH758,TM,EV,SW,W,8.3,890,40.4694,118.7908,"Seven Troughs creek, west (above mines), good flow from wet month ",
NH759,TM,EV,T,L,na,na,40.4664,118.7844,"Ocher mill tailings, center Sevent Troughs; tails in creek",
NH760,TM,EV,SW,W,8.3,900,40.4681,118.7825,Seven Troughs creek below mines and mill tails,
NH761,TM,EV,T,L,na,na,40.4544,118.7644,Gray and tan mill tailings from Mazuma mill,
NH762,TM,EV,ns,n,na,na,40.4444,118.7742,Tunnel Camp old mill site; where are tailings?,
NH763,TM,EV,ns,n,na,na,40.4431,118.7722,"Tunnel Camp newer mill, tailings to east?",
NH764,TM,EV,T,n,na,na,40.4361,118.7636,"Fluvial tailings in draw, east of Tunnel Camp",
NH765,TM,EV,T,n,na,na,40.4269,118.7603,"Fluvial tailings, ocher and yellow, way out east on fan",
NH766,TM,EV,T,n,na,na,40.4308,118.7653,"Fluvial tailings, overbank deposits are wider here",
NH767,TM,EV,T,n,na,na,40.4394,118.7661,"Fluvial tailings in draw, at range front road",
NH768,TM,EV,T,n,na,na,40.4367,118.7681,"Similar fluvial tailings, next arroyo to south",
NH769,TR,EV,D,L,na,na,40.2488,118.1850,"Waste materials, silicified rhyolite, low FeOx, Trinity silver mine",
NH770,RO,PMV,AR,L,na,na,40.2531,118.1683,"Nevada-Packard mine cut, blasted rock, FeOx-stockworks, - 2 mm avg sample",
NH771,RO,PMV,AR,L,na,na,40.2525,118.1675,"Recently bulldozed FeOx-stockworks, NE of N.P. open cut, - 2 mm",
NH772,RO,PMV,D,L,na,na,40.2536,118.1706,"Nevada-Packard, FeOx-rich tuff at glory hole",
NH773,RO,PMV,T,L,na,na,40.2517,118.1717,"Nevada-Packard mill tailings, pinkish tan, fine",
NH774,RO,PMV,T,L,na,na,40.2517,118.1733,"Nevada-Packard mill tailings, pinkish tan, fine",
NH775,RO,PMV,T,L,na,na,40.2489,118.1781,"Recent leach pad, crushed rocks, on tailings impound",
NH776,RO,PMV,HLW,W,8.7,"1,390",40.2475,118.1781,Runoff from leach pad,
NH777,RO,PMV,SW,W,8.2,640,40.2472,118.1725,Small creek south of N.P. mill and tailings,
NH778,RO,PMV,T,n,na,na,40.2503,118.1814,"Tailings from original N.P. impoundment, west edge",
NH779,RO,PMV,MDW,W,8.2,690,40.2481,118.1811,Runoff from leachpads and tailings. SW corner,
NH780,RO,PMV,ns,n,na,na,40.2503,118.1878,Approx. western limit of fluvial tailings washed to west of N.P. impoundment,
NH781,RO,PMV,SPW,W,8.3,"1,670",40.2656,118.1644,"Spring in altered rhyolite, no mine; background",
NH782,RO,PMV,T,n,na,na,40.2603,118.1706,"Rusty tails, course, at foundation, Rochester Combined Mines mill c. 1922",
NH782,RO,PMV,ns,n,na,na,40.2603,118.1703,"Mill sites, large, concrete; Rochester Combined Mines; not many tails below",
NH782b,RO,PMV,ns,n,na,na,40.2583,118.1764,"Tailings in wash below Rochester Combined mill, unconfined",
NH783,RO,PMV,T,n,na,na,40.2828,118.2125,"Course stamp mill tailings, Looney mine ",
NH784,RO,PMV,D,L,na,na,40.2828,118.2114,"Quartz veins, FeOx, gold?, Looney mine dump, - 2 mm",
NH785,RO,PMV,D,L,na,na,40.2850,118.1997,"Sulfide-rich waste, Buck and Charley adit dump, - 2mm",
NH786,RO,PMV,SW,W,8.4,"1,330",40.2853,118.1992,"Rochester creek, east (above) mills and tailings",
NH787,TO,PMV,T,L,na,na,40.0644,118.6431,"Toulon mill, pile of sulfidic materials, concentrates, white sulfate crusts",
NH789,TO,PMV,T,n,na,na,40.0636,118.6417,"Bedded fine sands, windblown or former tailings",
NH790,TO,PMV,T,n,na,na,40.0631,118.6417,"Tan sands piled 12 feet high, edge of tailings impoundment?",
NH791,TO,PMV,AR,n,na,na,40.0636,118.6417,Fine sands in wash below Toulon mill,
NH792,RO,PMV,SW,W,8.5,"1,970",40.2925,118.2408,"Lower Rochester creek, c. 1 mi west of tailings impoundment",
NH793,RO,PMV,ns,n,na,na,40.2917,118.2311,"Lower Rochester creek, approx west end redeposited tailings",
NH794,RO,PMV,ns,n,na,na,40.2894,118.2267,"Lower Rochester creek, approx west limit of continuous tailings, no sample",
NH795,RO,PMV,ns,n,na,na,40.2867,118.2214,"Pile of sulfidic rocks, for heap leach, last 20 years; no sample",
NH796,RO,PMV,SW,W,8.3,"1,890",40.2850,118.2186,"Lower Rochester creek, in tailing impound",
NH797,RO,PMV,T,n,na,na,40.2847,118.2175,"Lower Rochester, main tailkings impound, auger sample fine, pale tan",
NH798,RO,PMV,T,L,na,na,40.2839,118.2125,"Lower Rochester, second auger sample like 797",
NH799,RO,PMV,T,L,na,na,40.2850,118.2044,"Sample of tailings from base of concrete mill, Lower Rochester",
NH800,RO,PMV,T,n,na,na,40.2847,118.2028,Ocher tailings from Buck and Charley small mill,
NH800,RO,PMV,ns,n,na,na,40.2842,118.2017,"Buck and Charley mill, wood, small, not many tailings here",
NH801,RO,PMV,D,L,na,na,40.2944,118.2089,"Sulfidic dump sample, Lincoln Hill mine",
NH802,RO,PMV,D,L,na,na,40.2842,118.2019,"Sulfidic dump, Buck and Charley adit",
NH803,RO,PMV,SW,W,8.6,>2000,40.2889,118.2272,"Lower Rochester creek, near west end of fluvial tailings",
NH804,STM,SHG,ns,n,na,na,40.5014,118.2461,"Fine brown-drab tailings, in wash below mill, no sample",
NH805,STM,SHG,ns,n,na,na,40.4997,118.2331,"Standard mine mill, heavy concrete foundation, six levels",,,
NH806,STM,SHG,T,L,na,na,40.4997,118.2336,"Standard mill, course 1 cm rejects(?) below mill",,,
NH807,STM,SHG,T,n,na,na,40.5008,118.2353,Fine tailings in canyon NW of mill,,,
NH808,STM,SHG,T,L,na,na,40.5003,118.2336,"Fine tailings near mill, spill from sluice?",,,
NH809,STM,SHG,AR,L,na,na,40.4981,118.2261,"Standard mine south pit, oxide-clay zone along fault, - 2mm sample",,,
NH810,STM,SHG,D,L,na,na,40.4994,118.2256,"Dumped waste in middle of pit, tan and gray limey rocks, - 2 mm.",,,
NH812,STM,SHG,T,n,na,na,40.5019,118.2478,"Standard mian tailings impoundment, fine, clay is sticky damp today",,,
NH813,STM,SHG,T,L,na,na,40.5011,118.2458,"East side main tailings impound, sandier fine tailings",,,
NH814,STM,SHG,T,n,na,na,40.5014,118.2467,Sample fine tailings from center of main impoundment,,,
NH815,STM,SHG,ns,n,na,na,40.5017,118.2517,"Tailings at west berm of main impoundment, fine sand size",,,
NH816,STM,SHG,ns,n,na,na,40.5017,118.2583,"Western limit of redeposited tailings, Standard mine",,,
NH817,BM,SK,TPW,W,4.5,"1,820",40.5694,117.1342,"Tailings pond over flow at pipe, White and Shiloh mill",,,
NH818,BM,PMV,SW,n,7.6,,40.5689,117.1361,"Surface runoff at road, west of White and Shiloh",,,
NH819,BM,SK,SW,W,9.3,480,40.5692,117.1378,"Creek west of White and Shiloh, not much mining influence",,,
NH820,BM,SK,PUW,n,8.6,320,40.5700,117.1367,"Ponded water in trench, White and Shiloh mine",,,
NH821,BM,PC,D,L,na,na,40.5572,117.1319444,"Oxide materials, mixed altered rocks, Copper Canyon dump near Galena mine",,,
NH822,BM,PMV,D,L,na,na,40.5564,117.1333333,Galena mine gray and ocher dump,,,
NH823,BM,PMV,SPW,n,8.3,630,40.5614,117.1306,Mine drainage from adit into Harmony quartzite,,,
NH824,BM,PMV,MDW,W,7.2,620,40.5631,117.1306,"Ponded water behind mine dump in gulley, sulfide-oxide dump",,,
NH825,BM,PMV,SW,W,3.4,>2000,40.5547,117.1178,"Mine drainage runs down road and dump, makes red FeOx ",,,
NH826,BM,PMV,MDW,n,6.2,"1,000",40.5547,117.1175,"Seep of ARD from sulfidic dump, no sample",,,
NH827,BM,PMV,MDW,W,2.5,>2000,40.5553,117.1172,Adit with medium size sulfidic dump; pipe drains collapsed workings,,,
NH828,BM,PMV,MDW,n,2.8,>2000,40.5550,117.1144,"North of adit, drainage over sulfidic dump",,,
NH829,BM,PMV,ns,n,3,>2000,40.5558,117.1078,"Butte Canyon creek, middle canyon, still acidic",,,
NH830,BM,PMV,SPW,W,6,>2000,40.5569,117.1078,"Spring in trees, big flow this year, high conductivity; no mine here",,,
NH831,BM,PMV,SW,n,na,na,40.5558,117.1042,"Butte creek mixed with springwater, makes red FeOx ppt",,,
NH832,BM,PMV,SW,W,3.3,>2000,40.5578,117.0961,"Butte creek near junction with Galena road, still acidic",,,
NH833,BM,PMV,SW,W,6.9,>2000,40.5522,117.0883,"Galena creek east, after mixing and rise in pH",,,
NH834,BM,PMV,SW,W,8.5,510,40.5542,117.2586,Galena creek west of Butte creek,,,
NH835,BM,PMV,SW,n,2.9,>2000,40.5528,117.0914,"Butte creek running in ditch, east of canbyon, stays acid",,,
NH837,BM,PMV,SPW,n,7.3,"1,110",40.5486,117.1111,"Spring in bedrock, west of Iron Canyon mine",,,
NH838,BM,PMV,SW,n,8.2,460,40.6028,117.0436,Creek below Copper Basin dump/haul road; tailings here ,,,
NH839,BM,PMV,ns,n,7.2,770,40.6128,117.0742,Creek west of Buckingham mines and mill; no sample,,,
NH840,BM,PMV,SW,W,5.1,980,40.6125,117.0683,Creek east 1/4 mile from Buckingham mill,,,
NH841,HT,PMV,SW,W,6.8,540,40.6094,117.0497,Creek 1 mi east of Buckingham mill,,,
NH842,HT,PMV,T,L,na,na,40.4228,116.8102778,"Hilltop mill tails, pale yellow",,,
NH843,HT,PMV,D,L,na,na,40.4153,116.8063889,"Shaft dump, sulfate yellow",,,
NH844,HT,PMV,D,L,na,na,40.4156,116.8069444,"Shaft dump, gray w sulfides",,,
NH845,HT,PMV,SPW,n,8.2,395,40.4150,116.8111,Surface flow central Hilltop mining area,,,
NH846,HT,PMV,SW,W,4.2,570,40.4242,116.8103,Hilltop Crk below tailings,,,
NH847,HT,PMV,SW,W,8.4,400,40.4356,116.8119,"East Hilltop crk, some mines",,,
NH848,HT,PMV,SW,W,8.2,206,40.4328,116.8158,Hilltop west creek below Dean tails,,,
NH850,HT,PMV,SW,W,7.2,585,40.4272,116.8236,"Philadelphia/Dean Creek below mines, above tails",,,
NH851,HT,PMV,SW,W,7.3,260,40.4264,116.8567,Dean crk below Morninstar tails,,,
NH852,HT,PMV,TPW,"W, Hg",6.9,510,40.4264,116.8564,Seep from Morningstar tailings,,,
NH853,HT,PMV,T,L,na,na,40.4264,116.8572222,"Dean Morningstar tails, crème",,,
NH854,HT,PMV,D,L,na,na,40.4261,116.8547222,"Morningstar dump, big, clay and FeOx",,,
NH855,HT,PMV,MDW,"W, Hg",7.2,450,40.0000,116.0000,"Dean creek below lower adit, after reclamation of 1998",,,
NH856,HT,PMV,ns,n,3.7,>2000,40.0000,116.0000,Low flow seepage from reclaimed/closed lower adit; no sample,,,
NH857,HT,PMV,SW,W,6.3,460,40.0000,116.0000,"Creek above lower Dean adit, was bad, improved after reclamation 1998",,,
NN101,OS,PMV,SW,"W, A",7.3,880,41.1875,117.2114,"Summer camp creek,some mine influence?",,,
NN103,PT,PMV,T,n,na,na,41.2047,117.1803,"Fluvial tailings east of main road, Getchell tailings",,,
NN104,PT,PMV,T,n,na,na,41.2058,117.1811,"Fluvial tailings, finer clay-rich slimes?",,,
NN105,LV,PMV,T,n,na,na,41.0969,119.3992,"Gray tailings, lower area, unconfined; Leadville mine",,,
NN106,LV,PMV,T,n,na,na,41.0969,119.3992,"Ocher tailings lower in sequence, from oxide ore?; Leadville",,,
NN107,LV,PMV,TPW,"W, A",8.3,585,41.0967,119.3997,"Side creek, flows over tailings",,,
NN108,LV,PMV,TPW,"W, A",8.3,">2,000",41.0967,119.3992,"Main creek, flows down tailings, erodes tails",,,
NN109,LV,PMV,MDW,"W, A",6.5,"2,100",41.0986,119.4036,"Leadville lower adit drainage, makes red FeOx floc",,,
NN110,LV,PMV,D,n,na,na,41.0986,119.4028,"Leadville mine main dump, abundant FeOx",,,
NN111,LV,PMV,D,n,na,na,41.0983,119.4019,"Leadville mine dump, east end, ocher oxides",,,
NN112,LV,PMV,M,n,na,na,41.0983,119.4028,"Leadville mill site, burned",,,
NN113,LV,PMV,T,n,na,na,41.0972,119.3992,"Leadville mill tailings, upper valley fill, ocher and gray",,,
NN114,LV,PMV,T,n,na,na,41.0950,119.3947,"Leadville mine tailings, mid-canyon, deep erosion gulley",,,
NN115,LV,PMV,SW,"W, A",na,na,41.0950,119.3944,Creek at east end of main tailings,,,
NN116,LV,PMV,SW,"W, A",na,na,41.0886,119.3861,"Creek east of tailings, Leadville",,
NN117,LV,PMV,ns,n,na,na,41.0903,119.3869,"Leadville, east end of reworked tailings, no sample",,
NN120,NA,PMV,MDW,"W, A",2.7,"1,415",41.8367,117.5725,"National mine, drainage from mine after going over dumps",,
NN121,NA,PMV,MDW,"W, A",5.5,260,41.8367,117.5725,"National, SW branch creek, goes over dumps",,
NN122,NA,PMV,ns,"W, A",4.3,478,41.8375,117.5731,"National creek, north of tailings, after mxing with cleaner side creek",,
NN123,NA,PMV,SW,"W, A",6.4,228,41.8375,117.5753,National; creek from east before it mixes with mine drainage,,
NN124,NA,PMV,SW,"W, A",6,202,41.8422,117.5733,"National creek north, after mixing with two side creeks",,
