"St. Tammany","St. Tammany Parish Sheriff","M","M","-","-","-","-",,"D","-"
"Tangipahoa","Tangipahoa Parish Sheriff","R","R","R","R","R","R",,"D","-"
,,,,,,,,,,
,,,,,,,,,"                Personnel   65",
,,,,,,,,,,
"Table 6a. - continued",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"  Specified sanctions for",
,,,"                  Types of drug testing programs for:",,,,,,"  nonprobationary officer",
,,"  Applicants",,"  Sworn","  Officers in","    Regular",,,"  with positive drug test",
,,"  for sworn"," Probationary","  promotional","  drug-related","    field"," Civilian",,"     First","Second"
"County","Name of agency","  positions"," officers","  candidates","  positions","    officers"," employees",,"offense","offense"
,,,,,,,,,,
"MAINE",,,,,,,,,,
,,,,,,,,,,
"Cumberland","Portland Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
"MARYLAND",,,,,,,,,,
,,,,,,,,,,
"Anne Arundel","Anne Arundel County Police","R,U","R,U","R,U","R,U","R,U","R,U",,"C,D,S,W","D"
"Anne Arundel","Annapolis Police","M","U","-","U","R,U","U",,"C","D"
"Baltimore(city)","Baltimore Police","M","R,U","R,U","M,R,U","R,U","U",,"-","-"
"Baltimore(city)","Baltimore School Police","M","U","U","U","U","U",,"C,D,S,T","-"
"Baltimore","Baltimore County Police","M,R,U","R,U","M,U","M,U","R,U","R,U",,"D","-"
"Charles","Charles County Sheriff","-","-","-","-","-","-",,"-","-"
"Harford","Harford County Sheriff","-","-","-","-","-","-",,"-","-"
"Howard","Howard County Police","M","R,U","M","M,U","R,U","U",,"C,D,S,T,W","C,D,S,T,W"
"Montgomery","Montgomery County Police","M","-","-","R","-","-",,"-","-"
"Prince George's ","Prince George's County Police","M","U","-","U","U","U",,"C,W","D,S,W,T"
"Prince George's ","Prince George's County Sheriff","M","R","-","R","R","R",,"D,S,T","D,S,T"
,,,,,,,,,,
"MASSACHUSETTS",,,,,,,,,,
,,,,,,,,,,
"Bristol","New Bedford Police","M","U","-","R","U","-",,"C,D","-"
"Essex","Lawrence Police","-","-","-","-","-","-",,"-","-"
"Essex","Lynn Police","-","-","-","-","-","-",,"-","-"
"Hampden","Chicopee Police","U","-","-","U","-","-",,"C","-"
"Hampden","Holyoke Police","-","-","-","-","-","-",,"-","-"
"Hampden","Springfield Police","M","-","-","-","-","-",,"-","-"
"Middlesex","Cambridge Police","M","R","-","-","-","-",,"-","-"
"Middlesex","Lowell Police","M","U","U","U","U","-",,"C,D,S,T,W","C,D,S,T"
"Middlesex","Newton Police","-","M","M","U","U","-",,"-","-"
"Middlesex","Somerville Police","M,R,U","M,R,U","U","U","U","-",,"C,D,S","-"
"Middlesex","Waltham Police","-","-","-","-","-","-",,"-","-"
"Norfolk","Brookline Police","-","-","-","-","-","-",,"-","-"
"Norfolk","Quincy Police","-","-","-","-","-","-",,"-","-"
"Plymouth","Brockton Police","-","-","-","-","-","-",,"-","-"
"Suffolk","Boston Police","M","-","-","-","-","-",,"-","-"
"Suffolk","Mass. Bay Transit Authority","M","M,R,U","-","R,U","R,U","U",,"D,S,T","D"
"Worcester ","Worcester Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
"MICHIGAN",,,,,,,,,,
,,,,,,,,,,
"Calhoun","Battle Creek Police","-","-","-","-","-","-",,"-","-"
"Genesee","Flint Police","M","U","U","U","U","U",,"O","O"
"Ingham","Lansing Police","M","-","-","O","-","M",,"-","-"
"Kalamazoo","Kalamazoo Police","-","-","-","-","-","-",,"-","-"
"Kent","Kent County Sheriff","M","U","U","U","U","-",,"C,D,S","-"
"Kent","Grand Rapids Police","-","-","-","-","-","-",,"-","-"
"Macomb","Macomb County Sheriff","M","-","-","U","U","M",,"C,D,S,T,W","C,D,S,T,W"
"Macomb","Sterling Heights Police","M","M","M","U","U","U",,"C,D,S","D"
"Macomb","Warren Police","-","-","-","-","-","-",,"-","-"
"Oakland ","Oakland County Sheriff","M","M","U","M","M","O",,"C,D,S,T,W","C,D,S,T,W"
"Oakland","Pontiac Police","M","U","-","M,R","U","U",,"D","-"
"Oakland","Southfield Police","-","-","-","-","-","-",,"-","-"
"Oakland","Troy Police","M","U","U","M,R,U","U","U",,"D","-"
"Saginaw","Saginaw Police","M","M","U","R","U","U",,"-","-"
"Washtenaw","Washtenaw County Sheriff","M","U","U","U","U","U",,"D,S,T","D,S,T"
"Washtenaw","Ann Arbor Police","M","U","-","M","U","U",,"C,D,S,T,W","-"
"Wayne","Dearborn Police","M","-","-","M","R","-",,"C","D,S"
"Wayne","Detroit Police","M","R,U","M","R,U","R,U","-",,"C,D,S","D"
"Wayne","Livonia Police","M","-","-","R,O","-","-",,"-","-"
"Wayne","Taylor Police","M,R,U","M,R,U","M,R,U","M,R,U","R,U","-",,"S,T","D"
"Wayne","Westland Police","M","-","-","M","-","-",,"-","-"
,,,,,,,,,,
"MINNESOTA",,,,,,,,,,
,,,,,,,,,,
"Hennepin","Minneapolis Police","M","U","U","U","U","U",,"C","-"
"Ramsey","Ramsey County Sheriff","-","-","-","-","-","-",,"-","-"
"Ramsey","St. Paul Police","M","U,O","-","R","U,O","-",,"-","-"
"St. Louis ","Duluth Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
"MISSISSIPPI",,,,,,,,,,
,,,,,,,,,,
"Hinds","Jackson Police","M","M","-","M,R","M,R","M,R",,"-","-"
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"66   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,
,,,,,,,,,,
"Table 6a. - continued",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"  Specified sanctions for",
,,,"                  Types of drug testing programs for:",,,,,,"  nonprobationary officer",
,,"  Applicants",,"  Sworn","  Officers in","    Regular",,,"  with positive drug test",
,,"  for sworn"," Probationary","  promotional","  drug-related","    field"," Civilian",,"     First","Second"
"County","Name of agency","  positions"," officers","  candidates","  positions","    officers"," employees",,"offense","offense"
,,,,,,,,,,
"MISSOURI",,,,,,,,,,
,,,,,,,,,,
"Boone","Columbia Police","-","U","U","R,U","U","U",,"-","-"
"Greene","Springfield Police","-","M,U","U","U","U","U",,"C,D,S,T,W","D"
"Jackson","Independence Police","M","U","U","R","R","U",,"C,S","D"
"Jackson","Kansas City Police","M","M,R,U","U","M,R,U","M,R,U","M,R,U",,"D","-"
"Jefferson","Jefferson County Sheriff","-","R","U","M","-","-",,"C,D,S","D"
"St. Louis(city)","St. Louis Police","M","R,U","R,U","R,U","R,U","U",,"D","-"
"St. Louis","St. Louis County Police","M","R,U","M","M,R,U","R,U","U",,"D,S,T","D,S,T"
,,,,,,,,,,
"MONTANA",,,,,,,,,,
,,,,,,,,,,
"Yellowstone","Billings Police","M","U","U","U","U","U",,"-","-"
,,,,,,,,,,
"NEBRASKA",,,,,,,,,,
,,,,,,,,,,
"Douglas","Omaha Police","M","R","-","R","R","U",,"C,D,S,T,W","C,D,S,T,W"
"Lancaster","Lincoln Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
"NEVADA",,,,,,,,,,
,,,,,,,,,,
"Clark","Las Vegas Metropolitan Police","O","U","-","R,U","U","U",,"-","-"
"Clark","North Las Vegas Police","M","U","U","U","U","U",,"C","D"
"Washoe ","Washoe County Sheriff","M,R,U","M,R,U","M,R,U","M,R,U","M,R,U","U",,"C,D,S","D"
"Washoe","Reno Police","M","U","U","U","U","U",,"-","-"
,,,,,,,,,,
"NEW HAMPSHIRE",,,,,,,,,,
,,,,,,,,,,
"Hillsborough","Manchester Police","-","-","-","-","-","-",,"-","-"
"Hillsborough","Nashua Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
"NEW JERSEY",,,,,,,,,,
,,,,,,,,,,
"Atlantic","Atlantic City Police","M","-","-","-","-","-",,"D","-"
"Bergen","Hackensack Police","M","-","-","-","-","-",,"D","-"
"Camden","Camden County Sheriff","M,U","U","-","U","U","-",,"D","-"
"Camden","Camden Police","-","-","-","-","-","-",,"-","-"
"Camden","Cherry Hill Police","M","M","-","U","U","U",,"C,D","C,D"
"Camden","Delaware River Port Authority","M","-","-","-","-","-",,"C","D"
"Cumberland","Vineland Police","M","U","-","U","U","U",,"D","-"
"Essex","Bloomfield Police","-","-","-","-","-","-",,"-","-"
"Essex","East Orange Police","M","U","U","U","U","-",,"D","-"
"Essex","Irvington Police","M","U","-","U","U","U",,"D","-"
"Essex","Newark Police","M","R","-","U","U","U",,"D","-"
"Hudson","Hudson County Sheriff","M","M","-","M","-","M",,"S","D"
"Hudson","Bayonne Police","M","U","U","U","U","U",,"D","-"
"Hudson","Hoboken Police","M","U","-","U","U","U",,"C,D,S,T,W","D"
"Hudson","Jersey City Police","M","R","-","-","-","-",,"D","-"
"Hudson","Kearny Police","M","U","U","U","U","-",,"D,S","-"
"Hudson","North Bergen Police","M","-","-","U","U","-",,"C,D","-"
"Hudson","Union City Police","M,R,U","U","U","U","U","R,U",,"D","-"
"Hudson","West New York Police","M","U","U","U","U","-",,"D","-"
"Mercer","Hamilton Township Police","M","R","R","R","U","-",,"D","-"
"Mercer","Trenton Police","-","-","-","-","-","-",,"-","-"
"Middlesex","Edison Police","M","M","-","-","-","-",,"D","-"
"Middlesex","New Brunswick Police","-","-","-","-","-","-",,"-","-"
"Middlesex","Perth Amboy Police","M","M","-","-","-","-",,"C,W","D,S"
"Middlesex","Woodbridge Police","M","U","U","U","U","-",,"D","-"
"Morris","Parsippany-Troy Hills Police","-","-","-","-","-","-",,"-","-"
"Ocean","Dover Township Police","M","R","-","O","-","-",,"-","-"
"Passaic","Clifton Police","M","M","-","U","U","U",,"D","-"
"Passaic","Passaic Police","M","M","-","U","U","U",,"D","-"
"Passaic","Paterson Police","-","-","-","-","-","-",,"-","-"
"Union","Elizabeth Police","M,U","U","U","U","U","U",,"D","-"
"Union","Linden Police","-","-","-","-","-","-",,"-","-"
"Union","Plainfield Police","M","M","U","U","U","U",,"D","-"
"Union","Union Township Police","M","U","-","U","U","U",,"D","-"
,,,,,,,,,,
"NEW MEXICO",,,,,,,,,,
,,,,,,,,,,
"Bernalillo","Bernalillo County Sheriff","M,U","U","U","U","U","U",,"-","-"
"Bernalillo","Albuquerque Police","M,U","R,U","R,U","R,U","R,U","U",,"D","-"
"Dona Ana","Las Cruces Police","M,U","R,U","-","R,U","R,U","U",,"D","-"
"Santa Fe ","Santa Fe Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
,,,,,,,,,"               Personnel    67",
,,,,,,,,,,
"Table 6a. - continued",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"  Specified sanctions for",
,,,"                  Types of drug testing programs for:",,,,,,"  nonprobationary officer",
,,"  Applicants",,"  Sworn","  Officers in","    Regular",,,"  with positive drug test",
,,"  for sworn"," Probationary","  promotional","  drug-related","    field"," Civilian",,"     First","Second"
"County","Name of agency","  positions"," officers","  candidates","  positions","    officers"," employees",,"offense","offense"
,,,,,,,,,,
"NEW YORK",,,,,,,,,,
,,,,,,,,,,
"Albany","Albany Police","-","-","-","-","-","-",,"-","-"
"Albany","Colonie Police","-","-","-","-","-","-",,"-","-"
"Broome","Binghamton Police","M","-","-","-","-","-",,"-","-"
"Erie","Erie County Sheriff","M","R","-","U","U","U",,"C,W","D,S,T"
"Erie","Amherst Police","M","R","-","R","U","U",,"C,D,S,T,W","C,D,S,T"
"Erie","Buffalo Police","M","-","-","-","-","-",,"-","-"
"Erie","Cheektowaga Police","-","-","-","-","-","-",,"-","-"
"Erie","Tonawanda Police","-","-","-","-","-","-",,"-","-"
"Monroe","Monroe County Sheriff","-","U","-","U","U","U",,"-","-"
"Monroe","Rochester Police","M","M","U","U","U","U",,"-","-"
"Nassau","Nassau County Police","R","R","U","U","U","U",,"D","-"
"New York City","New York City Police","M","M","M","R","R","-",,"D","-"
"New York City","New York City Sheriff","-","-","-","-","-","-",,"-","-"
"New York City","New York City Fire Department","M,U","M,U","M,U","-","-","-",,"C,D,S,T","D,S,T"
"New York City","New York City Housing Police","M","M","-","R","R","U",,"-","-"
"New York City","New York City School Police","-","-","-","-","-","-",,"-","-"
"New York City","New York City Social Services","-","-","-","-","-","-",,"-","-"
"New York City","New York City Transit Police","M","M,U","-","-","U","U",,"D","-"
"New York City","Long Island Railroad Police","M","U","U","U","U","U",,"D","-"
"New York City","Metro-North Railroad Police","M","R","-","-","O","O",,"D","-"
"New York City","Port Authority of NY-NJ","-","-","-","-","-","-",,"-","-"
"Niagara","Niagara Falls Police","M","U","U","R","U","U",,"D,S,T","D,S,T"
"Onondaga","Onondaga County Sheriff","-","-","-","-","-","-",,"-","-"
"Onondaga","Syracuse Police","-","-","-","M","-","-",,"C,S","D"
"Rensselaer","Troy Police","-","-","-","-","-","-",,"-","-"
"Rockland","Clarkstown Police","M","U","U","U","U","U",,"C,D,S,T,W","C,D,S,T,W"
"Rockland","Ramapo Police","-","-","-","-","-","-",,"-","-"
"Schenectady ","Schenectady Police","-","-","-","-","-","-",,"-","-"
"Suffolk","Suffolk County Police","M","U","U","R,U","U","U",,"-","-"
"Suffolk","Suffolk County Sheriff","M","U","U","U","U","U",,"-","-"
"Westchester","Westchester County Police","M","-","-","M","-","-",,"-","-"
"Westchester","Mt. Vernon Police","M","M","U","U","U","U",,"D,S","-"
"Westchester","New Rochelle Police","M","M,U","M,U","U","U","U",,"-","-"
"Westchester","White Plains Police","M","U","-","U","U","-",,"C,D,S","D,S"
"Westchester","Yonkers Police","M","M","-","R,U","R","-",,"D","-"
,,,,,,,,,,
"NORTH CAROLINA",,,,,,,,,,
,,,,,,,,,,
"Buncombe","Buncombe County Sheriff","M","M","-","M,U","R,U","R,U",,"D","-"
"Buncombe","Asheville Police","U","M","M","R","U","U",,"C,D,S,T,W","D"
"Cumberland","Cumberland County Sheriff","M","-","-","M","R","U",,"S","D"
"Cumberland","Fayetteville Police","M","R,U","R,U","R,U","R,U","R,U",,"C,S,T,W","D"
"Durham","Durham County Sheriff","M","M","-","M,U","U","M",,"D","-"
"Durham","Durham Police","M","R","R","M,R","R","R",,"C,D,S,T,W","-"
"Forsyth","Winston-Salem Police","M","R,U","-","R,U","R,U","-",,"D","-"
"Gaston","Gastonia Police","M","U","-","M,U","U","U",,"-","-"
"Guilford","Greensboro Police","M","U","-","U","U","U",,"D","-"
"Guilford","High Point Police","M","-","-","-","-","M",,"-","-"
"Mecklenburg","Charlotte Police","M","R,U","-","U","R,U","R,U",,"D,S,T","D,S,T"
"Nash","Rocky Mount Police","M","U","-","U","U","U",,"-","-"
"New Hanover","Wilmington Police","-","-","U","U","U","U",,"C","D"
"Pitt","Greenville Police","-","-","-","-","-","-",,"-","-"
"Wake","Raleigh Police","M","U","U","U","U","O",,"C,D","D"
,,,,,,,,,,
"OHIO",,,,,,,,,,
,,,,,,,,,,
"Butler","Hamilton Police","-","-","-","-","-","-",,"-","-"
"Clark","Springfield Police","-","-","-","-","-","-",,"-","-"
"Cuyahoga","Cleveland Police","M","R","U","M","U","U",,"C,D,S,T,W","C,D,S,T,W"
"Franklin","Franklin County Sheriff","-","U","M","U","U","-",,"-","-"
"Franklin","Columbus Police","M","U","U","U","U","U",,"-","-"
"Hamilton","Hamilton County Sheriff","-","U","U","U","U","U",,"C,D,S,T,W","D,S,T"
"Hamilton","Cincinnati Police","M","U","-","U","U","U",,"C,D,S,T","D,S,T"
"Lucas","Toledo Police","M","-","M","M","U","U",,"C,D,S,T","C,D,S,T"
"Mahoning","Youngstown Police","M","U","U","U","U","-",,"C","D"
"Montgomery","Montgomery County Sheriff","M","U","U","U","U","U",,"C,D,S,T,W","C,D,S,T,W"
"Montgomery","Dayton Police","-","-","-","-","-","-",,"-","-"
"Stark","Canton Police","-","-","-","-","-","-",,"-","-"
"Summit","Summit County Sheriff","M","-","-","M","U","-",,"C","D"
"Summit","Akron Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"68   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,
,,,,,,,,,,
"Table 6a. - continued",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"  Specified sanctions for",
,,,"                  Types of drug testing programs for:",,,,,,"  nonprobationary officer",
,,"  Applicants",,"  Sworn","  Officers in","    Regular",,,"  with positive drug test",
,,"  for sworn"," Probationary","  promotional","  drug-related","    field"," Civilian",,"     First","Second"
"County","Name of agency","  positions"," officers","  candidates","  positions","    officers"," employees",,"offense","offense"
,,,,,,,,,,
"OKLAHOMA",,,,,,,,,,
,,,,,,,,,,
"Cleveland","Norman Police","M","U","U","U","U","U",,"C,D,S","C,D,S"
"Comanche","Lawton Police","M","R","-","R","R","R",,"D","-"
"Oklahoma","Oklahoma City Police","M","U","U","U","U","U",,"C,D,S,T,W","-"
"Tulsa ","Tulsa County Sheriff","M","-","-","M","U","M",,"-","-"
"Tulsa","Tulsa Police","M","U","U","U","U","U",,"C,D,S,T,W","D"
,,,,,,,,,,
"OREGON",,,,,,,,,,
,,,,,,,,,,
"Clackamas","Clackamas County Sheriff","-","-","-","-","-","-",,"-","-"
"Lane ","Lane County Sheriff","M","U","-","U","U","U",,"-","-"
"Lane ","Eugene Police","-","-","-","-","-","-",,"-","-"
"Marion","Salem Police","M","U","U","U","U","U",,"C","D"
"Multnomah","Portland Police","M","U","-","U","U","U",,"-","-"
"Washington","Washington County Sheriff","M","U","U","U","U","U",,"C,W","D,S,T"
,,,,,,,,,,
"PENNSYLVANIA",,,,,,,,,,
,,,,,,,,,,
"Allegheny","Allegheny County Police","-","-","-","-","-","-",,"-","-"
"Allegheny","Pittsburgh Police","M","-","-","M,R","U","M",,"C,W","D"
"Berks","Reading Police","-","-","-","-","-","-",,"-","-"
"Dauphin","Harrisburg Police","M","U","-","R","U","-",,"-","-"
"Erie","Erie Police","-","-","-","-","-","-",,"-","-"
"Lackawanna","Scranton Police","-","-","-","-","-","-",,"-","-"
"Lancaster","Lancaster Police","M","M","M","M","M","M",,"C","D"
"Lehigh","Allentown Police","M","R,U","-","R,U","R,U","-",,"C","D"
"Montgomery","Lower Merion Township Police","M","-","-","-","-","-",,"-","-"
"Philadelphia","Philadelphia Police","M","U","M","M","U","U",,"D","-"
"Philadelphia","Philadelphia Housing Police","M","-","-","M","U","-",,"D","-"
"Philadelphia","S.E. Penn. Transit Authority","M","-","-","-","R","R",,"C","D"
,,,,,,,,,,
"RHODE ISLAND",,,,,,,,,,
,,,,,,,,,,
"Kent ","Warwick Police","M","U","U","U","U","U",,"C,S,T,W","C,D,S,T,W"
"Providence","Cranston Police","-","-","-","-","-","-",,"-","-"
"Providence","Pawtucket Police","-","-","-","-","-","-",,"-","-"
"Providence","Providence Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
"SOUTH CAROLINA",,,,,,,,,,
,,,,,,,,,,
"Beaufort","Beaufort County Sheriff","M","-","-","-","R","R",,"D","-"
"Charleston","Charleston County Sheriff","-","-","-","-","-","-",,"-","-"
"Charleston","Charleston Police","M","M","R","R,U","R,U","U",,"D","-"
"Charleston","North Charleston Police","-","M","-","R","R","R",,"T,W","D"
"Greenville","Greenville County Sheriff","M","-","-","U","U","U",,"D","-"
"Greenville","Greenville Police","M","M,R,U","R,U","M,R,U","M,R,U","M,R,U",,"C,S,T","D"
"Horry","Horry County Police","-","-","-","-","-","-",,"-","-"
"Lexington","Lexington County Sheriff","M","-","U","M,R,U","M,R","M",,"D","-"
"Richland","Richland County Sheriff","M","R","-","R,U","M,R","-",,"O","D"
"Richland","Columbia Police","M","M","M","R","R","R",,"D","-"
"Spartanburg","Spartanburg County Sheriff","M","-","-","R","R","-",,"D","O"
"Spartanburg","Spartanburg Police","M","-","-","-","U","M",,"C","D"
,,,,,,,,,,
"SOUTH DAKOTA",,,,,,,,,,
,,,,,,,,,,
"Minnehaha","Sioux Falls Police","-","-","-","-","-","-",,"-","-"
,,,,,,,,,,
"TENNESSEE",,,,,,,,,,
,,,,,,,,,,
"Davidson","Nashville Metropolitan Police","-","M","-","U","U","U",,"-","-"
"Hamilton","Hamilton County Sheriff","-","-","-","-","-","-",,"-","-"
"Hamilton","Chattanooga Police","M","U","-","-","-","-",,"-","-"
"Knox","Knox County Sheriff","M","U","U","U","U","U",,"O","O"
"Knox","Knoxville Police","M","R,U","M,R,U","R,U","M,R,U","M,R,U",,"C,D,T","D"
"Madison","Jackson Police","M","U","U","U","U","U",,"D,S","-"
"Montgomery","Clarksville Police","-","-","-","-","-","-",,"-","-"
"Shelby","Shelby County Sheriff","U","U","-","M","U","U",,"C","D"
"Shelby","Memphis Police","-","-","-","M","R","-",,"C","D"
"Washington","Johnson City Police","M","-","-","-","-","-",,"-","-"
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"               Personnel    69",
,,,,,,,,,,
"Table 6a. - continued",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"  Specified sanctions for",
,,,"                  Types of drug testing programs for:",,,,,,"  nonprobationary officer",
,,"  Applicants",,"  Sworn","  Officers in","    Regular",,,"  with positive drug test",
,,"  for sworn"," Probationary","  promotional","  drug-related","    field"," Civilian",,"     First","Second"
"County","Name of agency","  positions"," officers","  candidates","  positions","    officers"," employees",,"offense","offense"
,,,,,,,,,,
"TEXAS",,,,,,,,,,
,,,,,,,,,,
"Bell","Killeen Police","M,U","U","U","U","U","U",,"C,S,T,W","C,D,S,T,W"
"Bexar","Bexar County Sheriff","M","-","-","-","-","-",,"C,D,S,T,W","C,D,S,T,W"
"Bexar","San Antonio Police","-","-","-","-","-","-",,"-","-"
"Brazoria","Brazoria County Sheriff","M","-","-","R","U","-",,"D","-"
"Cameron","Brownsville Police","-","-","-","-","-","-",,"-","-"
"Collin","Plano Police","M","U","U","R","U","U",,"D","-"
"Dallas ","Carrollton Police","M","U","M","U","U","U",,"C,D,S,T","D"
"Dallas","Dallas Police","M","R","R","R","R","-",,"C,D,S,T,W","C,D,S,T,W"
"Dallas","Dallas-Ft. Worth Airport Police","M","R,U","M,R,U","R,U","R,U","U,O",,"C,D,S,T,W","D"
"Dallas","Garland Police","M","U,O","M","-","U,O","U,O",,"D","-"
"Dallas","Grand Prairie Police","M,U","M,U","M,U","M,U","M,U","M,U",,"D","-"
"Dallas","Irving Police","M","U","M,U","U","U","-",,"-","-"
"Dallas","Mesquite Police","M","R,U,O","M","R,U,O","R,U,O","R,U,O",,"C,D,S,T,W","C,D,S,T,W"
"Dallas","Richardson Police","M","U","M","M","R","R",,"C,D,S,T","D"
"Denton","Denton Police","M","-","-","M","R","R",,"D","-"
"Ector","Odessa Police","M","U","M","U","U","U",,"C,D,S,T,W","D,S,T"
"El Paso","El Paso County Sheriff","M","-","-","R","-","U",,"-","-"
"El Paso","El Paso Police","M","-","-","-","-","-",,"D","-"
"Fort Bend","Fort Bend County Sheriff","M","U","U","U","U","M",,"C,D,S","D"
"Galveston ","Galveston County Sheriff","-","-","-","-","-","-",,"-","-"
"Galveston","Galveston Police","M","U","U","U","U","-",,"C,D,S,T,W","C,D,S,T,W"
"Gregg","Longview Police","M","U,O","U,O","U,O","U,O","U,O",,"D,S,W,T","D,S,T"
"Harris","Harris County Sheriff","M","R,U","R,U","R,U","R,U","R,U",,"W","C,D,S,T,W"
"Harris","Baytown Police","M","R,U","-","R,U","R,U","O",,"-","-"
"Harris","Houston Police","M","R,U","M","M,R,U","R,U","R,U",,"D,S","-"
"Harris","Pasadena Police","M","R","M","R","R","-",,"D,S","D,S"
"Hidalgo","McAllen Police","M","U","U","U","U","U",,"-","-"
"Jefferson","Beaumont Police","M","M,R,U,O","M,R,U","M,R,U","R,U","M,R,U",,"D","-"
"Jefferson","Port Arthur Police","-","-","-","-","-","-",,"-","-"
"Lubbock","Lubbock Police","M","U","-","U","U","U",,"C,D,S,T,W","D"
"McLennan","Waco Police","M","U","-","U","U","U",,"C,D,S,T,W","C,D,S,T,W"
"Midland","Midland Police","-","-","-","-","-","-",,"-","-"
"Montgomery","Montgomery County Sheriff","-","-","-","-","-","-",,"-","-"
"Nueces","Corpus Christi Police","M","U","U","U","U","M,U",,"D","-"
"Potter","Amarillo Police","M","U","M","M","U","U",,"C,D,S,T","D"
"Smith","Tyler Police","M","U","-","M","R,U","R,U",,"C,D,S","-"
"Tarrant","Tarrant County Sheriff","M","-","-","-","-","-",,"D","D"
"Tarrant","Arlington Police","M","U","M","R","U","U",,"D","-"
"Tarrant","Fort Worth Police","M","R","M","M","R","U",,"C,T,W","D,S,T"
"Taylor","Abilene Police","U","U","U","U","U","U",,"C","C,D,S,W"
"Tom Green","San Angelo Police","-","-","-","-","-","-",,"-","-"
"Travis","Travis County Sheriff","M","U","U","R","U","U",,"S","S"
"Travis","Austin Police","M","U","U","M,U","U","U",,"D,S","D"
"Webb","Laredo Police","-","-","-","-","-","-",,"-","-"
"Wichita","Wichita Falls Police","M","R,U","M","R,U","R,U","R,U",,"C,D,S","D"
,,,,,,,,,,
"UTAH",,,,,,,,,,
,,,,,,,,,,
"Salt Lake","Salt Lake County Sheriff","M","R,U","R,U","R,U","R,U","R,U",,"C,D,S,T","C,D,S,T"
"Salt Lake","Salt Lake City Police","M,U,O","M,U,O","M,U,O","M,U,O","M,U,O","-",,"-","-"
"Weber","Ogden Police","M","M","M","M","M","M",,"D","-"
,,,,,,,,,,
"VIRGINIA",,,,,,,,,,
,,,,,,,,,,
"Alexandria(city)","Alexandria Police","M","U","U","U","U","U",,"C,D,S,T","D"
"Arlington","Arlington County Police","M","U","U","U","U","U",,"D","-"
"Chesapeake(city)","Chesapeake Police","-","R,U","-","R,U","R,U","U",,"C,D,S,T,W","-"
"Chesterfield","Chesterfield County Police","-","-","-","-","-","-",,"-","-"
"Fairfax","Fairfax County Police","-","-","-","-","-","-",,"-","-"
"Hampton(city)","Hampton Police","-","-","-","-","-","-",,"-","-"
"Henrico","Henrico County Police","M","-","-","O","-","-",,"C,D,S,T,W","D"
"Loudoun","Loudoun County Sheriff","M","U","-","U","U","U",,"C,D,S,T,W","D,S,T"
"Lynchburg(city)","Lynchburg Police","M,U","U","M","M,R,U","U","U",,"D","-"
"Newport News(city)","Newport News Police","M","U","U","M","U","U",,"C,S","D,S"
"Norfolk(city)","Norfolk Police","M","R,U","R,U","R,U","R,U","R,U",,"D,S,T","-"
"Portsmouth(city)","Portsmouth Police","M","R,U","R,U","R,U","R,U","R,U",,"D,S","D"
"Prince William","Prince William County Police","M","R,U","R,U","M,R,U","R,U","R,U",,"C,D,S,T","-"
"Richmond(city)","Richmond City Police","M","M,R,U","M,R,U","M,R,U","R,U","R,U",,"C,D,S","-"
"Roanoke(city)","Roanoke City Police","-","U","U","U","U","U",,"-","-"
"Virginia Beach(city)","Virginia Beach Police","M,U","M,U","U","R,U","U","U",,"C,D,S,T,W","D,S"
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"70   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,
,,,,,,,,,,
"Table 6a. - continued",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"  Specified sanctions for",
,,,"                  Types of drug testing programs for:",,,,,,"  nonprobationary officer",
,,"  Applicants",,"  Sworn","  Officers in","    Regular",,,"  with positive drug test",
,,"  for sworn"," Probationary","  promotional","  drug-related","    field"," Civilian",,"     First","Second"
"County","Name of agency","  positions"," officers","  candidates","  positions","    officers"," employees",,"offense","offense"
,,,,,,,,,,
"WASHINGTON",,,,,,,,,,
,,,,,,,,,,
"Clark","Clark County Sheriff","M","U","U","U","U","U",,"-","-"
"King","King Co. Dept. of Public Safety","-","-","-","-","-","-",,"-","-"
"King","Bellevue Police","M","-","-","M,R","-","-",,"-","-"
"King ","Seattle Police","-","-","-","-","-","-",,"-","-"
